nohup: ignoring input
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:4500
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 100-552-189
127.0.0.1 - - [09/Jul/2025 03:59:07] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 03:59:07] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 03:59:07] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 03:59:07] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 03:59:07] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 03:59:07] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:28] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 04:05:29] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:29] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:31] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 04:05:31] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:32] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:32] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:32] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:33] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 04:05:33] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
